AltQuantity,CIFValue,FOBValue,GrossWeight,IsLeaf,NetWeight,TradeQuantity,Trade Value (US$),aggrLevel,Commodity Code,Commodity,cstCode,cstDesc,estCode,motCode,motDesc,period,periodDesc,pfCode,Partner ISO,pt3ISO2,Partner Code,ptCode2,Partner,ptTitle2,qtAltCode,qtAltDesc,qtCode,qtDesc,rgCode,Trade Flow,Reporter ISO,Reporter Code,Reporter,Year
,,,,0,,,30037979,2,29,Organic chemicals,,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,746269789,2,30,Pharmaceutical products,,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,548116,2,30,Pharmaceutical products,,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,405571,2,30,Pharmaceutical products,,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,60044010,2,30,Pharmaceutical products,,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,104067,2,31,Fertilizers,,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,892521993,2,31,Fertilizers,,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,206165,2,31,Fertilizers,,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,817299,2,31,Fertilizers,,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,77232813,2,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,2254267,2,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,171508,2,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,7156305,2,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,239352734,2,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,1883220,2,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,8,2,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,14785902,2,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
